Player,KP,PrgP,Cmp_percent_Total,Pos,xA_Expected,Final_Third,PPA,xAG,Succ_Take,PrgC_Carries,CPA_Carries,Final_Third_Carries,PrgR_Receiving,Rec_Receiving,TklW_Tackles,Int,Min_Playing.Time,SCA90_SCA,PassLive_GCA,GCA90_GCA,Sh_per_90_Standard,SoT_per_90_Standard,xG_Expected,npxG_Expected,G_minus_xG_Expected,Recov,TB_Pass,Att,xG_per90,npXG_per90,Sh_per90,SoT_per90,SCA_per90,GCA_per90,PassLive_SCA_per90,TB_per90,KP_per90,PrgP_per90,PPA_per90,F3P_per90,Succ_Take_per90,PrgC_per90,CPA_per90,F3C_per90,TklW_per90,Recov_per90,PrgR_per90,Rec_per90,xA_per90,xAG_per90,Cluster,Style
Unai Gómez,10,23,73.1,"MF,FW",0.9,20,1,0.8,12,19,3,17,49,271,8,2,1284.0,1.61,2,0.21,1.33,0.28,1.9,1.9,-0.9,42,2,305,0.13317757009345796,0.13317757009345796,1.33,0.28,1.61,0.21,0.14018691588785046,0.14018691588785046,0.7009345794392523,1.6121495327102802,0.07009345794392523,1.4018691588785046,0.8411214953271028,1.3317757009345794,0.2102803738317757,1.191588785046729,0.5607476635514018,2.9439252336448596,3.434579439252336,18.99532710280374,0.06308411214953272,0.056074766355140186,8,Peripheral Forward
Gorka Guruzeta,15,31,72.5,FW,0.7,23,2,1.5,11,8,2,12,64,415,8,9,1840.0,1.42,1,0.05,2.89,0.93,6.7,6.6,0.3,61,1,411,0.32771739130434785,0.3228260869565217,2.89,0.93,1.42,0.05,0.04891304347826087,0.04891304347826087,0.733695652173913,1.516304347826087,0.09782608695652174,1.125,0.5380434782608696,0.391304347826087,0.09782608695652174,0.5869565217391304,0.391304347826087,2.983695652173913,3.130434782608696,20.29891304347826,0.034239130434782605,0.0733695652173913,8,Peripheral Forward
Maroan Sannadi,7,15,72.3,FW,0.7,13,8,0.6,14,21,9,7,67,237,0,1,754.0,1.91,1,0.24,2.27,0.84,3.5,3.5,-2.5,24,1,159,0.4177718832891247,0.4177718832891247,2.27,0.84,1.91,0.24,0.11936339522546419,0.11936339522546419,0.8355437665782494,1.7904509283819627,0.9549071618037135,1.5517241379310345,1.6710875331564987,2.506631299734748,1.0742705570291777,0.8355437665782494,0.0,2.8647214854111405,7.9973474801061,28.289124668435015,0.08355437665782492,0.0716180371352785,0,Support Forward
Iñaki Williams,43,76,63.3,FW,5.0,38,51,7.8,33,107,49,39,302,898,10,12,2652.0,2.72,10,0.48,2.14,0.81,7.6,7.6,-1.6,87,7,830,0.25791855203619907,0.25791855203619907,2.14,0.81,2.72,0.48,0.3393665158371041,0.23755656108597287,1.4592760180995477,2.5791855203619907,1.7307692307692308,1.2895927601809953,1.1199095022624435,3.631221719457014,1.66289592760181,1.3235294117647058,0.3393665158371041,2.9524886877828056,10.248868778280542,30.475113122171948,0.16968325791855204,0.2647058823529412,3,Link Play Forward
Nico Williams,40,69,70.5,FW,4.2,23,29,3.5,68,118,58,58,254,767,18,7,1996.0,5.05,9,0.59,2.43,0.86,4.2,4.2,0.8,96,0,705,0.18937875751503008,0.18937875751503008,2.43,0.86,5.05,0.59,0.405811623246493,0.0,1.8036072144288577,3.1112224448897794,1.3076152304609219,1.037074148296593,3.066132264529058,5.32064128256513,2.6152304609218437,2.6152304609218437,0.811623246492986,4.328657314629258,11.452905811623246,34.58416833667335,0.18937875751503008,0.15781563126252504,2,Elite Creator
Julián Álvarez,41,92,74.2,FW,5.3,45,38,5.3,34,79,29,51,162,892,17,2,2509.0,3.87,10,0.54,2.51,1.29,14.1,11.0,2.9,75,14,966,0.5057791948983659,0.3945795137504982,2.51,1.29,3.87,0.54,0.35870864886408926,0.502192108409725,1.470705460342766,3.3001195695496213,1.3630928656835393,1.6141889198884019,1.2196094061379035,2.833798326026305,1.040255081705859,1.8294141092068554,0.6098047030689517,2.6903148664806698,5.811080111598246,31.996811478676765,0.19011558389796732,0.19011558389796732,1,All-Around Attacker
Ángel Correa,14,25,73.6,"FW,MF",2.2,19,10,2.1,13,30,13,20,85,303,3,4,805.0,3.92,3,0.56,3.8,1.57,4.5,4.5,-0.5,40,1,280,0.5031055900621119,0.5031055900621119,3.8,1.57,3.92,0.56,0.3354037267080745,0.11180124223602485,1.565217391304348,2.7950310559006213,1.1180124223602483,2.1242236024844723,1.453416149068323,3.3540372670807455,1.453416149068323,2.2360248447204967,0.3354037267080745,4.472049689440993,9.503105590062113,33.87577639751553,0.2459627329192547,0.2347826086956522,1,All-Around Attacker
Antoine Griezmann,48,143,74.8,"FW,MF",6.5,105,47,7.1,15,46,6,56,177,1255,17,6,2469.0,3.39,12,0.47,1.75,0.62,7.4,5.9,0.6,93,12,1463,0.26974483596597815,0.21506682867557717,1.75,0.62,3.39,0.47,0.43742405832320774,0.43742405832320774,1.749696233292831,5.212636695018226,1.713244228432564,3.827460510328068,0.5467800729040098,1.6767922235722965,0.21871202916160387,2.0413122721749697,0.6196840826245443,3.3900364520048605,6.452004860267315,45.74726609963548,0.23693803159173754,0.25880923450789795,5,Dribbling Playmaker
Alexander Sørloth,13,31,63.8,FW,0.7,19,10,1.6,14,32,15,13,81,454,5,1,1566.0,1.73,2,0.29,4.48,2.3,16.8,16.0,3.2,41,1,359,0.9655172413793104,0.9195402298850576,4.48,2.3,1.73,0.29,0.1149425287356322,0.0574712643678161,0.7471264367816092,1.781609195402299,0.574712643678161,1.0919540229885056,0.8045977011494253,1.8390804597701151,0.8620689655172413,0.7471264367816092,0.2873563218390805,2.3563218390804597,4.655172413793103,26.091954022988507,0.04022988505747126,0.09195402298850576,0,Support Forward
Alexis Claude-Maurice,21,61,82.9,"MF,FW",1.9,38,21,1.2,42,59,9,47,102,727,26,15,2109.0,3.29,3,0.26,2.52,0.94,4.7,4.7,4.3,72,3,655,0.20056899004267428,0.20056899004267428,2.52,0.94,3.29,0.26,0.12802275960170698,0.12802275960170698,0.8961593172119487,2.6031294452347087,0.8961593172119487,1.6216216216216217,1.7923186344238975,2.5177809388335706,0.38406827880512096,2.0056899004267423,1.1095305832147937,3.0725462304409676,4.352773826458037,31.024182076813652,0.08108108108108107,0.05120910384068278,4,Secondary Creator
Samuel Essende,11,21,64.8,FW,1.4,11,6,1.3,14,33,20,19,118,433,6,0,1636.0,1.48,2,0.16,2.42,0.72,4.2,4.2,2.8,42,0,301,0.2310513447432763,0.2310513447432763,2.42,0.72,1.48,0.16,0.1100244498777506,0.0,0.6051344743276283,1.1552567237163813,0.33007334963325186,0.6051344743276283,0.7701711491442542,1.815403422982885,1.1002444987775062,1.0452322738386308,0.33007334963325186,2.3105134474327627,6.491442542787286,23.820293398533007,0.07701711491442542,0.07151589242053791,8,Peripheral Forward
Phillip Tietz,22,29,62.4,FW,1.4,18,9,1.2,15,8,4,12,113,502,6,5,1686.0,2.56,2,0.27,2.72,1.01,6.1,5.3,0.9,48,1,481,0.3256227758007117,0.28291814946619215,2.72,1.01,2.56,0.27,0.10676156583629894,0.05338078291814947,1.1743772241992882,1.5480427046263345,0.4804270462633452,0.9608540925266904,0.8007117437722421,0.42704626334519574,0.21352313167259787,0.6405693950177935,0.32028469750889677,2.562277580071174,6.03202846975089,26.79715302491103,0.07473309608540925,0.06405693950177935,0,Support Forward
Theo Bair,10,16,62.0,FW,0.9,10,0,1.2,2,15,9,4,42,218,3,3,939.0,1.63,1,0.19,2.49,1.25,3.0,3.0,-1.0,15,0,213,0.2875399361022364,0.2875399361022364,2.49,1.25,1.63,0.19,0.09584664536741215,0.0,0.9584664536741214,1.5335463258785944,0.0,0.9584664536741214,0.1916932907348243,1.4376996805111821,0.8626198083067093,0.3833865814696486,0.2875399361022364,1.4376996805111821,4.025559105431309,20.89456869009585,0.08626198083067092,0.11501597444089458,8,Peripheral Forward
Ado Onaiwu,10,33,73.3,"MF,FW",1.1,21,9,1.1,11,17,4,17,74,346,7,3,957.0,2.63,1,0.09,2.16,1.32,4.0,4.0,0.0,45,1,329,0.3761755485893417,0.3761755485893417,2.16,1.32,2.63,0.09,0.09404388714733543,0.09404388714733543,0.9404388714733543,3.103448275862069,0.8463949843260189,1.974921630094044,1.0344827586206897,1.5987460815047023,0.3761755485893417,1.5987460815047023,0.658307210031348,4.231974921630094,6.959247648902821,32.53918495297806,0.10344827586206898,0.10344827586206898,4,Secondary Creator
Gaëtan Perrin,73,142,70.6,"MF,FW",4.7,87,34,7.8,60,83,37,61,125,888,26,12,2691.0,4.18,8,0.6,1.97,0.87,6.1,6.1,3.9,124,9,1031,0.20401337792642138,0.20401337792642138,1.97,0.87,4.18,0.6,0.26755852842809363,0.3010033444816054,2.441471571906354,4.749163879598663,1.137123745819398,2.9096989966555187,2.0066889632107023,2.7759197324414715,1.2374581939799332,2.040133779264214,0.8695652173913043,4.147157190635451,4.180602006688963,29.698996655518393,0.15719063545150502,0.2608695652173913,5,Dribbling Playmaker
Lassine Sinayoko,37,62,76.7,"FW,MF",3.4,28,17,5.5,28,53,28,30,193,690,20,13,2299.0,3.76,11,0.78,2.35,0.63,6.5,5.7,-1.5,76,5,688,0.254458460200087,0.2231404958677686,2.35,0.63,3.76,0.78,0.43062200956937796,0.19573727707699,1.448455850369726,2.4271422357546757,0.665506742061766,1.096128751631144,1.096128751631144,2.0748151370160937,1.096128751631144,1.17442366246194,0.78294910830796,2.975206611570248,7.555458895171814,27.01174423662462,0.1331013484123532,0.21531100478468898,4,Secondary Creator
Gavi,14,77,90.0,"MF,FW",1.5,92,11,1.6,9,13,1,16,42,712,21,10,1085.0,3.24,4,0.33,0.91,0.08,0.9,0.9,0.1,61,1,814,0.07465437788018434,0.07465437788018434,0.91,0.08,3.24,0.33,0.3317972350230415,0.08294930875576037,1.1612903225806452,6.387096774193548,0.9124423963133641,7.631336405529954,0.7465437788018434,1.0783410138248848,0.08294930875576037,1.327188940092166,1.7419354838709677,5.059907834101383,3.4838709677419355,59.05990783410138,0.12442396313364056,0.1327188940092166,5,Dribbling Playmaker
Robert Lewandowski,19,48,73.4,FW,1.5,31,9,2.3,20,27,16,11,164,667,5,3,2667.0,1.69,2,0.1,3.75,1.52,27.1,24.0,-0.1,45,3,522,0.9145106861642295,0.8098987626546682,3.75,1.52,1.69,0.1,0.06749156355455568,0.10123734533183353,0.641169853768279,1.6197975253093364,0.30371203599550056,1.0461192350956132,0.6749156355455568,0.9111361079865017,0.5399325084364455,0.3712035995500562,0.1687289088863892,1.5185601799775028,5.534308211473566,22.508436445444318,0.05061867266591676,0.07761529808773902,0,Support Forward
Fermin López,29,79,81.8,"MF,FW",4.3,65,20,3.9,25,31,12,22,108,649,15,5,1252.0,4.1,7,0.5,2.95,1.08,5.6,5.6,0.4,66,8,675,0.40255591054313095,0.40255591054313095,2.95,1.08,4.1,0.5,0.5031948881789137,0.5750798722044728,2.0846645367412138,5.678913738019169,1.4376996805111821,4.672523961661342,1.7971246006389776,2.228434504792332,0.8626198083067093,1.5814696485623003,1.0782747603833864,4.744408945686901,7.763578274760383,46.65335463258786,0.30910543130990414,0.2803514376996805,7,Ball-Dominant Star
Dani Olmo,26,81,81.1,"MF,FW",3.7,49,29,3.0,23,33,7,35,97,662,11,3,1212.0,4.9,3,0.89,2.97,1.11,6.5,4.9,3.5,46,11,641,0.48267326732673266,0.3638613861386139,2.97,1.11,4.9,0.89,0.22277227722772278,0.8168316831683169,1.9306930693069306,6.014851485148515,2.1534653465346536,3.6386138613861383,1.7079207920792079,2.4504950495049505,0.5198019801980198,2.599009900990099,0.8168316831683169,3.4158415841584158,7.202970297029703,49.15841584158416,0.2747524752475248,0.22277227722772278,7,Ball-Dominant Star
Raphinha,91,135,71.1,"FW,MF",10.1,87,67,12.7,52,94,46,66,349,1316,22,11,2839.0,5.17,11,0.7,3.55,1.27,19.2,17.6,-1.2,94,11,1497,0.6086650228953857,0.5579429376541036,3.55,1.27,5.17,0.7,0.34871433603381474,0.34871433603381474,2.884818598097922,4.279675942233181,2.12398731947869,2.7580133849947166,1.6484677703416695,2.979922507925326,1.4582599506868617,2.0922860162028885,0.6974286720676295,2.979922507925326,11.063754843254667,41.71891511095456,0.32018316308559347,0.40260655160267694,7,Ball-Dominant Star
Ferrán Torres,19,35,74.2,"FW,MF",2.6,17,18,3.1,11,23,13,14,98,397,4,4,1106.0,3.09,6,0.57,3.91,1.79,8.0,8.0,2.0,27,2,360,0.650994575045208,0.650994575045208,3.91,1.79,3.09,0.57,0.488245931283906,0.162748643761302,1.546112115732369,2.848101265822785,1.464737793851718,1.3833634719710668,0.895117540687161,1.8716094032549728,1.057866184448463,1.139240506329114,0.325497287522604,2.1971066907775767,7.974683544303797,32.30560578661844,0.2115732368896926,0.2522603978300181,1,All-Around Attacker
Lamine Yamal,64,160,74.8,FW,11.6,78,95,13.9,161,181,95,96,433,1723,28,16,2856.0,5.92,20,0.91,4.54,1.45,9.8,9.8,-0.8,123,33,1553,0.3088235294117647,0.3088235294117647,4.54,1.45,5.92,0.91,0.6302521008403361,1.0399159663865547,2.0168067226890756,5.042016806722689,2.9936974789915967,2.457983193277311,5.073529411764706,5.703781512605042,2.9936974789915967,3.0252100840336134,0.8823529411764706,3.8760504201680672,13.644957983193276,54.29621848739495,0.3655462184873949,0.4380252100840336,7,Ball-Dominant Star
Kingsley Coman,32,45,84.3,FW,4.2,26,28,3.3,39,66,28,33,215,733,12,8,1282.0,5.68,6,0.77,3.09,1.19,4.3,4.3,0.7,59,0,740,0.3018720748829953,0.3018720748829953,3.09,1.19,5.68,0.77,0.421216848673947,0.0,2.2464898595943836,3.159126365054602,1.965678627145086,1.825273010920437,2.7379095163806553,4.633385335413417,1.965678627145086,2.3166926677067083,0.842433697347894,4.141965678627145,15.093603744149766,51.45865834633385,0.2948517940717629,0.2316692667706708,2,Elite Creator
Serge Gnabry,24,48,83.4,"FW,MF",4.3,21,21,5.1,18,44,25,22,149,581,11,6,1242.0,4.06,8,0.94,3.48,1.23,7.5,6.8,-0.5,47,5,597,0.5434782608695652,0.49275362318840576,3.48,1.23,4.06,0.94,0.5797101449275363,0.3623188405797101,1.7391304347826086,3.4782608695652173,1.5217391304347825,1.5217391304347825,1.3043478260869565,3.1884057971014492,1.8115942028985506,1.5942028985507246,0.7971014492753623,3.4057971014492754,10.797101449275363,42.10144927536232,0.3115942028985507,0.36956521739130427,7,Ball-Dominant Star
Harry Kane,35,97,78.9,FW,5.6,56,36,5.3,23,29,21,19,143,716,11,2,2381.0,3.36,12,0.79,3.97,1.7,20.3,13.3,5.7,61,17,645,0.7673246535069298,0.502729945401092,3.97,1.7,3.36,0.79,0.4535909281814364,0.6425871482570349,1.3229735405291896,3.6665266694666108,1.360772784544309,2.1167576648467032,0.869382612347753,1.0961780764384712,0.7937841243175137,0.7181856362872743,0.4157916841663167,2.305753884922302,5.405291894162117,27.0642587148257,0.2116757664846703,0.2003359932801344,1,All-Around Attacker
Thomas Müller,35,50,75.0,"MF,FW",4.1,24,24,2.9,8,24,7,19,143,619,5,2,1225.0,5.36,7,0.66,2.2,0.81,3.8,3.8,-2.8,24,8,631,0.27918367346938777,0.27918367346938777,2.2,0.81,5.36,0.66,0.5142857142857142,0.5877551020408164,2.571428571428571,3.6734693877551017,1.7632653061224488,1.7632653061224488,0.5877551020408164,1.7632653061224488,0.5142857142857142,1.3959183673469389,0.3673469387755102,1.7632653061224488,10.50612244897959,45.47755102040816,0.3012244897959183,0.21306122448979592,7,Ball-Dominant Star
Michael Olise,90,184,81.4,"FW,MF",12.5,89,111,12.0,72,119,46,69,381,1556,23,8,2334.0,6.51,13,0.96,3.32,1.39,9.7,9.7,2.3,105,25,1585,0.37403598971722357,0.37403598971722357,3.32,1.39,6.51,0.96,0.5012853470437018,0.9640102827763496,3.4704370179948585,7.095115681233934,4.280205655526992,3.4318766066838045,2.776349614395887,4.5886889460154245,1.7737789203084835,2.660668380462725,0.8868894601542417,4.048843187660668,14.691516709511568,60.0,0.4820051413881748,0.4627249357326478,7,Ball-Dominant Star
Leroy Sané,36,64,82.5,FW,6.1,24,35,5.5,39,75,38,47,266,953,15,7,1637.0,4.18,7,0.49,3.68,1.59,10.2,10.2,0.8,82,5,909,0.5607819181429443,0.5607819181429443,3.68,1.59,4.18,0.49,0.38485033598045204,0.2748930971288943,1.979230299328039,3.5186316432498472,1.9242516799022602,1.3194868662186927,2.1441661576053757,4.123396456933415,2.089187538179597,2.5839951130116066,0.8246792913866829,4.508246792913867,14.624312767257177,52.39462431276726,0.335369578497251,0.30238240684178375,2,Elite Creator
Antony,36,67,81.0,FW,2.9,34,43,3.5,4,5,1,6,7,69,3,2,1362.0,5.11,0,0.0,3.83,1.91,1.0,1.0,-1.0,11,0,69,0.06607929515418502,0.06607929515418502,3.83,1.91,5.11,0.0,0.0,0.0,2.378854625550661,4.427312775330397,2.841409691629956,2.246696035242291,0.2643171806167401,0.3303964757709251,0.06607929515418502,0.39647577092511016,0.19823788546255508,0.7268722466960352,0.46255506607929514,4.559471365638767,0.19162995594713655,0.23127753303964757,4,Secondary Creator
Ezequiel Ávila,15,18,69.7,FW,1.0,1,11,1.0,5,12,4,7,48,216,3,2,677.0,4.12,3,0.4,2.66,1.33,1.5,1.5,0.5,28,0,238,0.19940915805022158,0.19940915805022158,2.66,1.33,4.12,0.4,0.39881831610044316,0.0,1.9940915805022155,2.3929098966026587,1.4623338257016247,0.1329394387001477,0.6646971935007385,1.5952732644017726,0.5317577548005908,0.930576070901034,0.39881831610044316,3.722304283604136,6.381093057607091,28.714918759231907,0.1329394387001477,0.1329394387001477,4,Secondary Creator
Cédric Bakambu,8,14,66.7,FW,0.8,9,5,0.6,1,9,7,4,43,157,4,0,710.0,1.39,2,0.38,3.04,1.39,3.2,3.2,-1.2,25,1,126,0.4056338028169014,0.4056338028169014,3.04,1.39,1.39,0.38,0.2535211267605634,0.1267605633802817,1.0140845070422535,1.7746478873239437,0.6338028169014085,1.1408450704225352,0.1267605633802817,1.1408450704225352,0.8873239436619719,0.5070422535211268,0.5070422535211268,3.1690140845070425,5.450704225352113,19.901408450704228,0.10140845070422536,0.07605633802816901,0,Support Forward
Cucho,14,34,71.9,FW,0.7,20,10,1.5,17,27,14,9,82,318,10,7,1139.0,3.64,5,0.63,3.4,0.87,3.8,3.8,1.2,28,1,310,0.3002633889376646,0.3002633889376646,3.4,0.87,3.64,0.63,0.39508340649692714,0.07901668129938542,1.106233538191396,2.6865671641791042,0.7901668129938543,1.5803336259877085,1.3432835820895521,2.1334503950834067,1.106233538191396,0.7111501316944688,0.7901668129938543,2.212467076382792,6.479367866549605,25.12730465320457,0.0553116769095698,0.11852502194907813,4,Secondary Creator
Abde Ezzalzouli,27,68,71.6,"FW,MF",2.1,42,19,2.0,46,117,58,75,215,797,25,7,1984.0,2.99,4,0.32,2.77,1.13,8.0,7.2,-6.0,102,2,757,0.3629032258064516,0.32661290322580644,2.77,1.13,2.99,0.32,0.1814516129032258,0.0907258064516129,1.2247983870967742,3.0846774193548385,0.8618951612903226,1.9052419354838708,2.086693548387097,5.307459677419355,2.631048387096774,3.402217741935484,1.1340725806451613,4.627016129032258,9.753024193548388,36.154233870967744,0.09526209677419356,0.0907258064516129,3,Link Play Forward
Pablo Fornals,36,146,80.0,"MF,FW",2.9,93,33,3.3,8,32,7,34,85,911,13,23,1827.0,4.33,9,0.44,1.13,0.2,1.8,1.8,0.2,114,10,1109,0.08866995073891625,0.08866995073891625,1.13,0.2,4.33,0.44,0.4433497536945813,0.49261083743842365,1.7733990147783252,7.192118226600986,1.6256157635467978,4.58128078817734,0.39408866995073893,1.5763546798029557,0.3448275862068965,1.6748768472906403,0.6403940886699507,5.615763546798029,4.187192118226601,44.8768472906404,0.14285714285714285,0.1625615763546798,5,Dribbling Playmaker
Giovani Lo Celso,43,132,79.0,"MF,FW",5.2,89,41,4.9,21,26,9,31,66,832,22,5,1457.0,5.74,6,0.56,1.91,0.99,4.8,2.4,3.2,76,15,970,0.2964996568291009,0.14824982841455045,1.91,0.99,5.74,0.56,0.37062457103637614,0.9265614275909403,2.656142759094029,8.153740562800275,2.5326012354152367,5.497597803706246,1.2971859986273164,1.6060398078242966,0.5559368565545642,1.9148936170212765,1.3589567604667123,4.694577899794098,4.076870281400137,51.39327385037749,0.3212079615648593,0.3026767330130405,7,Ball-Dominant Star
Jesus Rodríguez,8,35,72.8,FW,0.7,15,19,0.2,30,53,39,36,99,381,14,6,1111.0,2.75,3,0.41,1.86,0.65,2.3,2.3,-0.3,58,0,331,0.18631863186318628,0.18631863186318628,1.86,0.65,2.75,0.41,0.24302430243024303,0.0,0.648064806480648,2.8352835283528353,1.5391539153915392,1.215121512151215,2.43024302430243,4.293429342934294,3.159315931593159,2.9162916291629166,1.1341134113411342,4.698469846984699,8.01980198019802,30.864086408640865,0.0567056705670567,0.016201620162016202,3,Link Play Forward
Vitor Roque,12,17,72.8,FW,0.7,4,10,1.2,10,24,16,14,57,239,6,7,1235.0,2.48,0,0.29,2.99,1.31,6.1,6.1,-2.1,35,1,195,0.44453441295546553,0.44453441295546553,2.99,1.31,2.48,0.29,0.0,0.0728744939271255,0.8744939271255061,1.2388663967611337,0.728744939271255,0.291497975708502,0.728744939271255,1.7489878542510122,1.165991902834008,1.0202429149797572,0.43724696356275305,2.5506072874493926,4.153846153846154,17.417004048582996,0.05101214574898785,0.0874493927125506,0,Support Forward
Aitor Ruibal,20,50,80.9,"DF,FW",1.9,36,12,2.4,14,21,7,25,64,459,23,14,1313.0,2.46,4,0.27,1.1,0.27,0.9,0.9,0.1,71,1,612,0.06169078446306169,0.06169078446306169,1.1,0.27,2.46,0.27,0.2741812642802742,0.06854531607006854,1.3709063214013708,3.427265803503427,0.8225437928408226,2.4676313785224675,0.9596344249809596,1.4394516374714394,0.4798172124904798,1.7136329017517136,1.5765422696115765,4.866717440974867,4.386900228484387,31.462300076161462,0.13023610053313023,0.1645087585681645,6,Pressing Forward
Myron Boadu,11,18,71.3,FW,1.6,7,5,1.1,11,12,7,9,70,209,1,1,1042.0,2.59,1,0.26,2.33,1.12,7.7,6.9,1.3,20,0,195,0.6650671785028791,0.5959692898272553,2.33,1.12,2.59,0.26,0.08637236084452975,0.0,0.9500959692898272,1.5547024952015356,0.4318618042226487,0.6046065259117083,0.9500959692898272,1.0364683301343571,0.6046065259117083,0.7773512476007678,0.08637236084452975,1.7274472168905948,6.046065259117083,18.051823416506718,0.1381957773512476,0.09500959692898273,0,Support Forward
Moritz Broschinski,13,20,63.4,"FW,MF",1.5,9,8,1.8,14,37,13,21,130,385,14,1,1390.0,2.33,2,0.26,2.46,0.71,4.2,4.2,-3.2,64,0,295,0.2719424460431655,0.2719424460431655,2.46,0.71,2.33,0.26,0.12949640287769784,0.0,0.841726618705036,1.2949640287769786,0.5179856115107914,0.5827338129496402,0.9064748201438848,2.39568345323741,0.841726618705036,1.3597122302158273,0.9064748201438848,4.143884892086331,8.41726618705036,24.928057553956833,0.09712230215827337,0.11654676258992806,4,Secondary Creator
Philipp Hofmann,26,53,63.5,FW,2.6,40,9,3.3,10,8,2,15,112,731,12,4,2277.0,2.17,2,0.12,2.13,0.75,5.5,5.5,-2.5,52,2,694,0.21739130434782608,0.21739130434782608,2.13,0.75,2.17,0.12,0.07905138339920949,0.07905138339920949,1.0276679841897234,2.0948616600790513,0.3557312252964427,1.5810276679841897,0.3952569169960474,0.31620553359683795,0.07905138339920949,0.5928853754940712,0.47430830039525695,2.0553359683794468,4.426877470355731,28.893280632411063,0.10276679841897232,0.13043478260869565,8,Peripheral Forward
